StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,timing_intro_First Click,timing_intro_Last Click,timing_intro_Page Submit,timing_intro_Click Count,browser_data_Browser,browser_data_Version,browser_data_Operating System,browser_data_Resolution,Q542,Q598,Q726,timing_agree_First Click,timing_agree_Last Click,timing_agree_Page Submit,timing_agree_Click Count,Q830,Q751,Q516_1,Q516_2,Q516_3,Q516_4,Q516_5,Q770,Q770_156_TEXT,Q831,Q831_156_TEXT,timing_ontrack_First Click,timing_ontrack_Last Click,timing_ontrack_Page Submit,timing_ontrack_Click Count,Q831.1,Q832,Q838,Q839,Q843_1,Q843_2,Q843_3,Q851_1,Q851_2,Q851_3,Q851_4,Q851_5,Q851_6,Q851_7,Q851_8,Q851_9,Q851_10,Q851_11,Q849,Q850,Q845,Q847,Q848,Q844,Q832.1,timing_end_First Click,timing_end_Last Click,timing_end_Page Submit,timing_end_Click Count,hashed_id
2022-03-25 16:28,2022-03-25 16:40,IP Address,100,736,True,2022-03-25 16:40,R_Y6szWPPDiJXDe5H,,,,,anonymous,EN,5.27,25.838,27.834,7,Chrome,99.0.4844.82,Windows NT 10.0,1280x720,Agree,Disagree,Somewhat agree,22.151,31.832,33.532,4,I only remember receiving a few,Agree,5,-1,1,3,4,"University resources,Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,3.399,304.399,309.544,13,Disagree,Somewhat agree,I did not get to provide voice reflections,Strongly disagree,4.1,4.2,-5.0,Yes,Yes,Unsure,Yes,Yes,No,No,Unsure,Yes,Unsure,Unsure,By watching each section/slide of the video and summarizing it as part of my reflection.,Too long. 20-30 minutes.,No,,,"I think specifics should have been asked in terms of the reflection. What do you remember from the video? (No penalty applied for missing any specifics, important or not) Did you understand the video? What didn't you understand about the video? How does x differ from y?","No, I am not willing to be contacted",9.066,9.066,10.975,1,e4423c7dd14f9b9bb918164e1a38b9bda12b27061d5d463312dd873e5685932f
2022-03-25 18:32,2022-03-25 18:47,IP Address,100,935,True,2022-03-25 18:47,R_Rq45binaprjAXiV,,,,,anonymous,EN,6.416,67.0,71.404,5,Firefox,98,Windows NT 10.0,1920x1080,Agree,Somewhat disagree,Neither agree nor disagree,5.096,17.921,21.643,3,Yes,Neither agree nor disagree,2,1,2,0,3,"Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,3.531,110.893,146.134,26,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,0.0,2.0,0.0,Yes,Yes,Unsure,Unsure,Yes,Yes,Yes,Yes,Yes,Unsure,No,Completed them using voice skipped week 5 because I was too busy.,Around 20 to 30 minutes per reflection.,No,,,Liked the idea to increase your understanding of the material but some weeks it was a bit much to do all of it with short notice on top of the PCRS videos MC and code. Maybe it could be key takeaways from all topics so you just have to write a short reflection on the entire weeks content?,"No, I am not willing to be contacted",121.984,121.984,122.741,1,d9b1aa574e75e2685804b72f8996d2d2a6407fd24adfefccabdf76d184efe509
2022-03-25 23:39,2022-03-25 23:42,IP Address,100,186,True,2022-03-25 23:42,R_11hKyvnPprGW3Nl,,,,,anonymous,EN,1.742,12.3,12.712,5,Edge,99.0.1150.46,Windows NT 10.0,1920x1080,Somewhat agree,Agree,Agree,3.601,12.447,13.773,6,Yes,Strongly agree,-3,-5,-5,Prefer not to answer,Prefer not to answer,"Study tips,Information about CS related clubs,FAQs about assignments / homework",,"I would have liked to receive daily reminder emails.,I would have liked to receive weekly reminder emails.,I would have liked to receive biweekly reminder emails.",,4.901,45.947,47.199,24,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,-3.0,5.0,-0.1,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,voice,30minutes,Yes,voice recognize failed,Yes,no,"No, I am not willing to be contacted",4.558,5.4,5.88,2,2be26540d47e2ddf6500f5884f7b490528ca906a9dba5bfeb6c261a9a8c18a89
2022-03-26 6:26,2022-03-26 6:41,IP Address,100,872,True,2022-03-26 6:41,R_3iEY8W57B6IWaBg,,,,,anonymous,EN,1.323,48.537,50.105,6,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Agree,Disagree,Somewhat agree,8.6,18.657,19.515,5,Yes,Agree,3,4,-5,-5,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,3.834,56.659,62.74,15,Agree,Strongly agree,Agree,Disagree,0.0,5.0,0.0,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Voice reflections,30 minutes,No,,,"No, I think it was fine","No, I am not willing to be contacted",17.527,19.773,22.236,2,0a53e4f60d374ec052328fd6b1544479288f902298ca453a705b190f0436e5c0
2022-03-26 9:52,2022-03-26 9:57,IP Address,100,279,True,2022-03-26 9:57,R_3noBFZssohNurUX,,,,,anonymous,EN,11.929,36.433,41.932,3,Safari,14.1.2,Macintosh,1280x800,Somewhat agree,Somewhat disagree,Strongly agree,6.294,14.885,16.418,4,I only remember receiving a few,Strongly agree,5,5,5,5,5,"Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.765,34.451,41.395,11,Somewhat agree,Neither agree nor disagree,I did not get to provide voice reflections,Strongly disagree,5.0,5.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,Through text,around 10-20 minutes ,No,,,I just don't think it was a good way to test the understanding of a video. Some of the reflections were about a 1-2 minute video - there's only so much someone can say about it. Maybe if there were base questions that needed to be answered for each reflection (don't put a word minimum though),"Yes, I am willing to be contacted",10.48,10.48,12.195,1,93f3cf3ff6cbe925b0182345c57f8d7ed08d51970bd8697794a000e9b3f74bb5
2022-03-26 12:14,2022-03-26 12:18,IP Address,100,224,True,2022-03-26 12:18,R_xhYTUFh3mshVREB,,,,,anonymous,EN,7.89,32.144,32.382,3,Firefox,91,Linux x86_64,2560x1440,Agree,Somewhat agree,Strongly agree,22.546,27.083,28.093,4,Yes,Somewhat agree,5,3,-1,-1,4,FAQs about assignments / homework,,"I would have liked to receive weekly reminder emails.,Other","2 or three days before an asignemnt is due, date may vary due to size of assignemnt",3.387,41.601,64.099,17,Agree,Agree,Strongly disagree,Disagree,0.1,5.0,-3.5,Yes,Unsure,Unsure,Unsure,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Yes,i listen to the lecture and i write relevant information,20 minutes about,No,,,,"Yes, I am willing to be contacted",2.237,2.237,4.58,1,e5f9efd876c0e6625d9da45fad0a44937eeb8e5cbbc518e3bfe9672976a4386c
2022-03-26 14:18,2022-03-26 14:29,IP Address,100,640,True,2022-03-26 14:29,R_2QWfA1rcBpC3Iv8,,,,,anonymous,EN,2.017,73.968,76.386,13,Chrome,99.0.4844.84,Windows NT 10.0,1920x1080,Disagree,Agree,Somewhat agree,7.0,21.897,22.506,3,Yes,Neither agree nor disagree,2,1,5,-5,5,"FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,8.64,123.392,123.735,18,Disagree,Agree,I did not get to provide voice reflections,Disagree,5.0,2.6,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,"Open a word doc and the YouTube link. While going through the video I try to understand it and summarize it in my own words in the doc,",Max 30min/reflection,No,,,it was a good way to review material,"Yes, I am willing to be contacted",22.814,22.814,31.678,1,537fc1b8e46a3cea90d66bb1645f6d7f8baeda800b4591b307e7b37aa59d4fa1
2022-03-26 14:49,2022-03-26 15:01,IP Address,100,721,True,2022-03-26 15:01,R_211A3guKmB8WCAt,,,,,anonymous,EN,1.394,27.354,38.577,4,Chrome,98.0.4758.102,Windows NT 10.0,1280x720,Agree,Neither agree nor disagree,Strongly agree,15.077,26.15,28.535,7,Yes,Strongly agree,2,2,-5,5,5,"University resources,Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,1.896,45.688,47.524,17,Strongly disagree,Disagree,Strongly disagree,Disagree,3.1,5.0,-5.0,Unsure,Unsure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,writting notes while watching the video,1-1.5h,Yes,", actually my oral English is not that good and if it keep not recognizing right, everytime i read 200+words it showed like 70 words and it will take me too much time reading it over and over again and it doesnt help study, sometimes I end up with making siri read my refelctions",No,i think typing is better,"No, I am not willing to be contacted",6.232,6.232,22.368,1,a7dad128697d4b3974c367380c1a16daee36c3370a50ddeb95022b10eadacdac
2022-03-26 16:11,2022-03-26 16:14,IP Address,100,164,True,2022-03-26 16:14,R_1OJQ2B7PNyUbDWF,,,,,anonymous,EN,1.537,21.078,27.998,4,Chrome,99.0.4844.82,Windows NT 10.0,1536x864,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,3.129,9.031,10.072,6,Yes,Neither agree nor disagree,2,2,2,2,2,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content,Other",,"I would have liked to receive daily reminder emails.,I would have liked to receive weekly reminder emails.,I would have liked to receive biweekly reminder emails.,I would have liked to receive monthly emails.",,3.522,31.265,32.728,19,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,0.1,0.1,0.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Good,5 min,No,,,NO,"No, I am not willing to be contacted",2.415,2.415,4.86,1,79d152f00185734a2007327e01b78e1273cf95f3d2ce498e4fdbf8fbe56eba46
2022-03-26 13:24,2022-03-26 16:33,IP Address,100,11328,True,2022-03-26 16:33,R_1nYYS3JkRTzRHBx,,,,,anonymous,EN,4.181,15.665,18.773,6,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Somewhat agree,Neither agree nor disagree,Agree,36.013,40.713,41.355,4,Yes,Agree,2,2,-2,-2,4,"FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,1.3,34.3,37.876,29,Agree,Agree,I did not get to provide voice reflections,Disagree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Text,About 15-20 minutes,No,,,,"Yes, I am willing to be contacted",3.53,4.702,7.16,2,f475e84fbc47c76f1be2057b56d78f19440db0decf38d00539d31da7fbde351d
2022-03-26 17:59,2022-03-26 18:05,IP Address,100,411,True,2022-03-26 18:05,R_2e4pk6roj8riNIR,,,,,anonymous,EN,1.484,13.202,20.188,5,Chrome,99.0.4844.51,Macintosh,1440x900,Strongly agree,Agree,Somewhat agree,116.726,122.423,124.251,3,Yes,Strongly agree,3,0,-5,-5,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,3.778,53.179,56.15,10,Somewhat agree,Disagree,Disagree,Disagree,3.5,1.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,watch the videos and take notes,30 minutes,No,,,nothing,"No, I am not willing to be contacted",17.937,17.937,19.806,1,4cd310075b7d239d3fbdd8a1d6411880d624736e3665854f0c506510e169d18b
2022-03-26 21:58,2022-03-26 21:59,IP Address,100,110,True,2022-03-26 21:59,R_1Q3Y53DIiW87FVZ,,,,,anonymous,EN,5.186,16.001,17.784,6,Chrome,99.0.4844.74,Windows NT 10.0,2561x1440,Prefer not to answer,Prefer not to answer,Prefer not to answer,1.247,19.223,19.82,11,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,,Prefer not to answer,,1.712,9.91,10.648,9,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,5.0,0.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,,,No,,,,"No, I am not willing to be contacted",2.488,2.488,3.222,1,a1b292ef5c1e0ccaf105b73da7a205380e478abf8a18351e92a2c47675e67a09
2022-03-26 22:02,2022-03-26 22:10,IP Address,100,511,True,2022-03-26 22:10,R_1P6m4hLgwDiyL7d,,,,,anonymous,EN,2.175,84.98,98.324,2,Chrome,99.0.4844.51,Windows NT 10.0,1920x1080,Agree,Neither agree nor disagree,Agree,5.864,14.864,15.596,3,Yes,Somewhat agree,5,4,-5,-3,1,"University resources,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,39.566,98.31,99.941,17,Neither agree nor disagree,Agree,Somewhat disagree,Neither agree nor disagree,0.0,5.0,0.0,Unsure,Unsure,Yes,Yes,Yes,Yes,Unsure,Unsure,Yes,Yes,Unsure,Mostly through text but I did some of the latter reflections with voice.,Around 10 minutes I would say.,Yes,"Difficulty in recognizing my voice. After speaking for 4 minutes it told me to speak English, which might be a me problem but still.",No,I would like to say that the text option should always be available in case you can't speak out loud. I went on a small trip to see some family friends at one point this semester and I was completing my reflection in a hotel room at night with my family where I could not speak. There was also a reflection for a 3 minute video. I think that is way to short to write/speak a whole reflection on.,"No, I am not willing to be contacted",7.568,7.568,15.01,1,438fd917d32cb19ff641eb15dd0e1a722e7bdcc4f435c0767c395577beb6da68
2022-03-26 22:10,2022-03-26 22:14,IP Address,100,235,True,2022-03-26 22:14,R_YQwEMT2KUHCev1D,,,,,anonymous,EN,1.606,1.606,25.86,1,Chrome,96.0.4664.110,Windows NT 10.0,3440x1440,Somewhat agree,Neither agree nor disagree,Disagree,16.94,24.753,25.585,3,No,Agree,-5,-5,-5,-5,5,Study tips,,I would have liked to receive weekly reminder emails.,,5.881,48.095,50.045,15,Strongly disagree,Strongly disagree,I did not get to provide voice reflections,Strongly disagree,5.0,0.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Watch video first, then watch again while taking notes.",15 min,No,,,Nope,"Yes, I am willing to be contacted",11.14,16.755,17.454,4,0b0617fd6517a880b2fec48dc766394a9d5a616a895c5517417a7e5c85a71c70
2022-03-26 22:48,2022-03-26 22:53,IP Address,100,300,True,2022-03-26 22:53,R_3e2eTTJixAOHZHf,,,,,anonymous,EN,5.928,34.372,35.039,12,Chrome,99.0.4844.51,Macintosh,1920x1080,Somewhat agree,Disagree,Neither agree nor disagree,9.459,22.075,23.234,3,Yes,Disagree,5,-5,-5,-4,5,"University resources,FAQs about assignments / homework",,"I would have liked to receive weekly reminder emails.,I would have liked to receive biweekly reminder emails.",,3.776,48.714,54.875,13,Disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,3.0,3.0,-4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I wrote them.,1 hour maybe,Yes,I accidently submitted one response twice by accident,No,Probably more useful than the multiple choice or multiple select questions,"No, I am not willing to be contacted",7.135,7.135,14.427,1,e3cdb1681a41226e4176100e239bbbf97d27c0d4eddba942bd103ffd2b5a0c6f
2022-03-26 23:06,2022-03-26 23:08,IP Address,100,172,True,2022-03-26 23:08,R_3EFgJOimgBSSKKO,,,,,anonymous,EN,1.887,30.206,33.614,6,Safari,14.1.2,Macintosh,1440x900,Agree,Agree,Agree,2.862,4.745,5.85,3,Yes,Agree,0,0,0,0,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,5.687,24.996,26.721,10,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,3.2,-3.5,-4.5,Yes,Yes,Yes,Unsure,Unsure,Yes,Unsure,No,Unsure,Yes,Unsure,take notes from video,45 mins,No,,,no,"No, I am not willing to be contacted",1.573,1.573,3.042,1,deb4779ac1b3d9bb96389c685b8ddca07989977d588ed169d7bb5e598c6f5afc
2022-03-26 23:11,2022-03-26 23:52,IP Address,100,2459,True,2022-03-26 23:52,R_28ANLfO59EniKVG,,,,,anonymous,EN,1.159,23.435,24.529,6,Chrome,99.0.4844.82,Windows NT 10.0,2560x1440,Strongly disagree,Neither agree nor disagree,Strongly agree,7.684,14.17,14.835,4,Yes,Strongly agree,5,5,-5,5,5,Information about CS related clubs,,I would have liked to receive weekly reminder emails.,,319.721,368.886,370.776,13,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,5.0,-5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Voice,2 hours,Yes,Mic broken but only voice reflection is assigned so I can not do some of them,No,,"Yes, I am willing to be contacted",2.109,2.109,4.695,1,cdc8d0944a8e409c95c6044fce99694ec07270a0ca916b80fe74a68bca89f01f
2022-03-27 0:20,2022-03-27 0:24,IP Address,100,207,True,2022-03-27 0:24,R_3JsA5Obo9uQwhcy,,,,,anonymous,EN,1.301,57.325,59.205,12,Chrome,99.0.4844.82,Windows NT 10.0,2560x1440,Agree,Agree,Agree,6.035,9.939,10.577,3,Yes,Agree,0,3,0,5,5,Study tips,,I would have liked to receive daily reminder emails.,,1.875,31.484,32.817,15,Agree,Disagree,Somewhat agree,Agree,-3.7,1.0,1.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,understand it,20mins,Yes,,Yes,,"No, I am not willing to be contacted",3.966,11.982,13.025,5,cd7755df69bb4513d068a9bf13483b3f6597edfbf8580ed77927602b3cf63b49
2022-03-27 9:39,2022-03-27 9:43,IP Address,100,221,True,2022-03-27 9:43,R_1DRLe7YzA3qB1Lo,,,,,anonymous,EN,2.256,25.241,26.576,3,Chrome,99.0.4844.88,Windows NT 10.0,1536x864,Strongly agree,Neither agree nor disagree,Somewhat agree,7.176,15.894,16.789,3,I only remember receiving a few,Agree,3,-1,-2,0,4,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,3.677,51.118,54.124,15,Strongly disagree,Strongly disagree,I did not get to provide voice reflections,Disagree,0.0,5.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Text,15-20 mins,No,,,,"No, I am not willing to be contacted",9.838,16.006,22.451,6,c09d0ade6f5b355e706c1a0c9e883aa2eaa6dc3fe5829b66f626b91f677c785c
2022-03-27 9:48,2022-03-27 9:53,IP Address,100,257,True,2022-03-27 9:53,R_vfdxGJDpkNTVW25,,,,,anonymous,EN,1.246,5.749,12.521,3,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Agree,Disagree,Neither agree nor disagree,6.326,16.191,16.878,7,Yes,Strongly agree,-5,-3,0,-5,5,"FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,2.558,47.987,51.436,13,Disagree,Somewhat disagree,Disagree,Strongly disagree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Unsure,Unsure,Unsure,"Usually taking small notes while watching the video, then trying to do the reflection and referring to the video if I needed more specific details.",20-30 mins,No,,,"I think that the reflections while helpful, may be too much work for one course. I think one large easy improvement would be if the PCRS was posted much earlier","No, I am not willing to be contacted",7.831,7.831,11.357,1,0dda45f2f965b88780248392b055ed34509de50d112ede9a53c3b7638f8e52d6
2022-03-27 10:49,2022-03-27 10:55,IP Address,100,363,True,2022-03-27 10:55,R_1hGB9xbmXqTtief,,,,,anonymous,EN,17.368,32.022,35.342,4,Chrome,99.0.4844.82,Windows NT 10.0,1280x720,Disagree,Disagree,Agree,8.579,17.011,19.913,3,Yes,Strongly disagree,4,4,-5,-5,-5,FAQs about assignments / homework,,I would not have liked to receive any emails.,,4.23,56.416,60.581,13,Disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,5.0,5.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,watch the video simultaneously while doing the reflections,20-30 mins because of the software glitches,Yes,The auto checks the software runs before validation the submission its not great. It does not catch all the words and I think it has difficulty understanding acentes (the transcripts were hardly accurate). Everytime the software rejected my submission i had to start the whole thing again which very annoying.,Yes,no,"No, I am not willing to be contacted",5.401,5.401,8.452,1,37bad7e7d4d96783c42f3d9cf6bc6b9da0e1e9e018246fcfc0fbf05fe6e4301b
2022-03-27 11:44,2022-03-27 11:49,IP Address,100,275,True,2022-03-27 11:49,R_2Cw5LEM6BiqoqZx,,,,,anonymous,EN,2.636,16.164,21.777,2,Chrome,99.0.4844.83,Macintosh,1440x900,Disagree,Somewhat agree,Agree,7.134,16.679,17.577,3,Yes,Somewhat agree,2,-2,-4,-4,4,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,2.523,46.341,48.774,9,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,-2.0,5.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,voice,5-10 mins,Yes,"I would say my entire reflection but it would be rejected because it was not between 200 and 500 words. The upper limit of 500 words should not be there imo, it made me have to unnecessarily cut information out of my response. ",Yes,"I didn't enjoy doing them too much, but i have to admit they helped my understanding.","Yes, I am willing to be contacted",14.246,14.246,18.098,1,c51d04f337060699b78de2f0e3fbe86577030de1767a89a30a50550685b194d7
2022-03-27 13:56,2022-03-27 14:01,IP Address,100,301,True,2022-03-27 14:01,R_1H2exezTS54M5X3,,,,,anonymous,EN,1.48,95.555,97.585,9,Firefox,98,Windows NT 10.0,1920x1080,Agree,Disagree,Agree,1.18,18.857,19.652,42,Yes,Somewhat agree,5,4,-5,-5,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,0.946,61.472,62.986,64,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,5.0,5.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,as the video plays,2-5 minutes,No,,,,"No, I am not willing to be contacted",0.869,6.527,7.715,11,74742c34fc28bbb457b733ce7beab8e67e369a6c3dd8f138e7f14e74a44cc945
2022-03-27 14:21,2022-03-27 14:26,IP Address,100,285,True,2022-03-27 14:26,R_2b3ogbjDU6DCbnC,,,,,anonymous,EN,3.371,14.293,18.573,3,Chrome,99.0.4844.82,Windows NT 10.0,1536x864,Strongly agree,Somewhat agree,Strongly agree,5.716,16.59,19.131,3,Yes,Agree,5,5,-5,0,5,"Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,2.886,67.1,75.364,14,Agree,Disagree,I did not get to provide voice reflections,Strongly disagree,0.0,5.0,-4.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Watch the video and simultaneously jot down any important details that the video mentions.,15-30 mins,No,,,,"No, I am not willing to be contacted",2.642,16.965,19.877,4,d3818f178de2bf26eb1ae6d8827d6d7531912a0c8c9e14d412a44765473db70d
2022-03-27 14:51,2022-03-27 14:54,IP Address,100,163,True,2022-03-27 14:54,R_1psdsWM8A5pOylN,,,,,anonymous,EN,5.699,20.519,21.812,3,Firefox,98,Linux x86_64,1920x1080,Somewhat agree,Agree,Agree,5.934,10.651,11.546,3,Yes,Agree,1,1,-5,-5,2,"Information about CS related clubs,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.769,46.219,49.734,16,Disagree,Disagree,Strongly disagree,Strongly disagree,5.0,5.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,By writing? I don't really get the question,5-10 minutes,No,,,,"No, I am not willing to be contacted",1.802,1.802,2.929,1,07f684bc107fdd00f57bf5bec749b7b18a29207eda66c5e82b9d9bcc15f193cc
